sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1913380,119,4,49,1311,2223,3135,191,784,1187,1193,137,No,0,0.63,0.72,6,No,No,No,Yes,No,Yes
2893312,8,12,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2302328,0,8,0,3171,5114,5773,0,1,3,7,183,No,0,0.76,0.8,0,No,No,No,Yes,No,Yes
3078990,8,8,0,0,0,0,0,1,2,5,3,No,0,0.95,0.77,0,No,No,No,Yes,No,No
2057514,0,2,0,137,213,263,0,0,0,0,16,No,0,0.96,0.85,0,No,No,No,Yes,No,Yes
1613359,0,6,0,40,72,104,7,21,52,74,14,No,0,0.68,0.69,0,No,No,No,Yes,No,Yes
1595971,2,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3090358,82,4,0,35,77,91,24,35,39,44,24,No,0,0.94,0.92,0,No,No,No,Yes,No,No
3166633,3,8,0,19,28,40,2,8,20,34,3,No,2,0.95,0.95,0,No,No,No,Yes,No,No
2014913,1,2,0,6,9,12,4,6,16,19,0,No,0,0.98,0.97,0,No,No,No,Yes,No,Yes
1675376,0,8,0,0,0,0,0,0,0,0,0,No,0,0.78,0.74,0,No,No,No,Yes,No,No
1438282,1,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.72,0,No,No,No,Yes,No,No
2294461,5,8,0,53,73,105,7,26,62,95,17,No,0,0.98,0.97,0,Yes,No,No,No,No,Yes
1275184,2,2,0,2,4,6,0,1,5,5,0,No,0,0.8,0.66,0,No,No,No,Yes,No,No
3172568,50537,10,8103,2120,8120,12120,1563,5952,15697,22308,1191,No,0,0.51,0.61,0,No,No,No,Yes,No,No
2298026,36,8,1,23,47,77,7,21,54,88,14,No,0,0.9,0.96,0,No,No,No,Yes,No,No
1990820,2,8,4,8,16,24,3,11,21,24,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1263517,77,4,0,0,0,0,2,3,3,4,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1566499,227,12,0,110,110,110,6,29,46,67,11,No,0,0.78,0.78,0,No,No,No,Yes,No,No
1807733,119,8,0,20,80,140,20,60,134,217,33,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2845804,11806,4,340,0,8760,17520,1413,4477,8358,12305,2467,No,0,0.98,0.96,0,No,No,No,Yes,No,No
2183936,8,3,1,4,9,13,3,6,8,8,1,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
1696943,2,8,0,80,120,120,19,37,79,134,33,No,0,0.84,0.82,0,No,No,No,Yes,No,Yes
2026219,60,2,0,0,0,0,0,0,0,0,0,No,0,0.68,0.64,0,No,No,No,Yes,No,No
2120758,1,8,0,0,1,1,0,0,1,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1990373,3,8,0,0,0,0,0,0,2,2,1,No,0,0.46,0.45,0,Yes,No,No,Yes,No,No
1566888,0,8,0,868,1568,1984,0,0,0,0,66,No,0,0.69,0.69,0,No,No,Yes,Yes,No,Yes
1783123,206,2,0,0,51,102,11,46,108,174,23,No,0,0.9,0.95,0,No,No,No,Yes,No,No
1242879,3445,8,10,0,0,0,30,93,194,330,156,No,0,0.94,0.97,0,No,No,No,Yes,No,No
3172977,28,2,0,0,0,0,0,0,1,1,0,No,0,0,0,0,No,No,No,Yes,No,No
1817662,11,2,0,0,0,0,0,1,1,1,0,No,0,0.99,0.96,0,Yes,No,No,Yes,No,No
1305979,15,12,0,0,0,0,0,0,0,0,1,No,0,0.63,0.63,0,Yes,No,No,Yes,No,No
3276510,424,8,0,0,0,0,0,0,0,0,2,No,0,0,0.5,0,No,No,Yes,Yes,No,No
1802696,3,9,0,0,0,1,0,0,1,4,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3029661,1,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
1404959,2,9,0,11,11,17,1,5,7,13,1,No,0,0.68,0.66,0,No,No,No,Yes,No,No
1472346,6,12,0,15,25,32,9,13,27,45,0,No,0,0.76,0.73,0,No,No,No,Yes,No,Yes
1726563,0,0,0,14,14,14,0,1,5,7,1,No,0,0,0,0,No,No,Yes,No,No,Yes
2280092,1,2,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1533769,149,8,0,0,0,0,53,64,91,95,2,No,0,1,0.8,0,No,No,No,Yes,No,No
1355050,0,8,0,298,372,477,0,0,0,0,21,No,0,0.77,0.77,0,Yes,No,No,Yes,No,Yes
1710413,5,8,0,0,0,0,0,0,0,0,0,No,0,0.81,0.82,0,No,No,Yes,Yes,No,No
1975505,1,2,0,3,6,8,3,4,8,11,0,No,0,0.99,0.97,0,No,No,No,Yes,No,Yes
1712856,-8,8,0,37,57,77,4,19,39,46,12,No,0,0.68,0.69,8,No,No,No,Yes,No,Yes
3121545,0,8,0,0,0,0,0,0,0,0,0,No,0,0.74,0.63,0,No,No,No,Yes,No,No
1750718,3,2,7,10,20,40,4,11,15,32,3,No,0,0.99,0.9,0,No,No,No,Yes,No,Yes
3266214,0,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1803933,0,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
2976584,9,12,0,0,0,0,0,0,0,0,0,No,0,0.89,0.93,0,No,No,No,Yes,No,No
3074053,8,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1783031,24,9,0,0,0,0,0,0,3,5,1,No,0,0.96,0.98,0,No,No,No,Yes,No,No
3084651,1,6,0,3,3,3,0,0,2,3,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
2833299,155,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1313209,0,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1134303,4489,13,0,0,0,0,0,0,126,126,98,No,0,0.79,0.85,0,Yes,No,No,No,No,No
2180328,4,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,Yes,Yes,No,No
1372712,1,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,Yes,No,No,Yes,No,No
2020394,11,8,0,36,64,88,5,23,60,93,0,No,0,0.66,0.69,0,No,No,No,Yes,No,Yes
3074820,2812,8,447,6840,15588,23544,2094,6967,15175,23859,1339,No,0,0.66,0.69,0,No,No,No,Yes,No,No
2004643,53,9,0,0,0,0,1,1,1,1,0,No,0,0.86,0.84,0,No,No,No,Yes,No,No
1452238,4,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.97,0,No,No,No,Yes,No,No
1869978,132,8,0,0,0,0,12,45,126,180,0,No,0,0.91,0.63,0,No,No,No,Yes,No,No
2970392,15,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1519221,4,2,0,0,0,0,0,0,0,0,0,No,0,0.67,0.67,0,Yes,No,No,Yes,No,No
1599144,12,8,0,0,0,0,0,0,0,0,0,No,0,0.42,0.36,0,No,No,No,Yes,No,No
3129966,0,8,0,18,27,36,6,14,24,36,0,No,0,0.95,0.95,0,No,No,No,Yes,No,Yes
1944108,3,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2124733,4,8,0,75,115,145,8,44,92,152,21,No,12,0,0.17,0,No,No,No,Yes,No,Yes
1471087,73,2,0,0,0,0,1,4,8,12,0,No,0,0.82,0.83,0,Yes,No,No,Yes,No,No
3022036,644,8,0,0,0,0,0,0,6,18,11,No,0,0.87,0.8,0,No,No,No,Yes,No,No
2003122,238,NA,2,0,0,0,47,146,358,597,77,No,0,-99,-99,0,No,No,Yes,No,No,No
3131282,0,8,0,19,29,41,6,14,22,29,2,No,0,0.41,0.46,0,No,No,No,Yes,No,Yes
1323555,11,2,0,0,10,15,3,6,22,31,1,No,0,0.88,0.74,0,No,No,No,Yes,No,Yes
1979845,140,8,60,212,447,703,91,281,566,877,54,No,0,0.9,0.82,0,No,No,No,Yes,No,No
1681030,4,NA,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1845321,0,9,0,6,6,12,2,3,4,5,0,No,0,0.94,0.9,0,No,No,No,Yes,No,Yes
1968397,5,9,0,10,14,18,4,10,15,15,0,No,0,0.91,0.77,0,Yes,No,No,Yes,No,Yes
2966610,434,8,0,102,102,102,3,9,12,12,0,No,0,0.86,0.77,0,No,No,No,Yes,No,No
1757817,60,9,143,30,93,154,15,79,169,219,36,No,0,0.86,0.84,0,Yes,No,No,Yes,No,No
2889733,36,4,0,22,44,88,6,23,41,56,0,No,0,0.87,0.91,0,No,No,No,Yes,No,No
2842945,11,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3080538,12,4,0,0,0,0,3,4,4,4,0,No,0,1,1,0,No,No,Yes,Yes,No,No
1227283,12,2,0,0,0,0,3,4,8,8,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1258766,4,12,0,6,12,14,3,11,17,20,0,No,0,0.62,0.73,0,No,No,No,Yes,No,Yes
1849484,10,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
1931080,2613,2,1092,3446,7800,11532,1124,3675,7794,12855,1096,No,0,0.99,0.91,0,No,No,No,Yes,No,No
1964901,10,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1141512,14,12,0,0,0,0,1,3,6,11,1,No,0,0.05,0.24,0,No,No,Yes,Yes,No,No
1727312,0,4,2,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3065120,15,8,0,0,0,0,2,3,11,14,9,No,0,0.81,0.83,0,No,No,No,Yes,No,No
1583736,7,12,0,0,0,0,0,0,0,0,0,No,0,0.74,0.74,0,No,No,Yes,Yes,No,No
1174370,10,8,0,0,0,0,1,2,6,8,0,No,0,0.96,0.93,0,No,No,No,Yes,No,No
1993572,195,12,0,0,0,0,0,0,0,0,0,No,0,0.93,0.89,0,No,No,Yes,Yes,No,No
3070649,7,12,0,1,1,1,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1366921,10,8,0,0,0,0,4,8,25,41,0,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
1667693,67,0,0,0,12,32,15,41,87,133,8,No,0,-99,0,2,No,No,No,No,No,Yes
1150881,93,12,12,31,139,193,36,69,133,207,30,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1590919,11,12,0,0,0,0,0,0,2,5,0,No,0,0.93,0.95,0,No,No,No,Yes,No,No
1202878,45,2,0,0,80,80,10,27,51,68,6,No,0,1,0.99,0,No,No,No,Yes,No,No
1166056,8,0,4,375,750,1065,69,264,618,766,92,No,0,0,0,4,No,No,No,No,No,Yes
1216749,124,8,0,194,346,460,52,150,261,432,67,No,0,0.81,0.89,0,No,No,Yes,Yes,No,No
1262680,12,10,0,0,0,0,0,0,0,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1892121,12,8,0,33,57,91,13,36,97,125,2,No,0,0.97,0.94,0,No,No,No,Yes,No,No
1676735,15,14,30,0,0,0,0,2,5,10,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1885700,4,8,0,3,9,15,3,6,13,17,1,No,0,0.94,0.9,0,No,No,No,Yes,No,No
3126478,2,12,0,2,3,5,1,2,4,7,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3112492,3,2,0,2,4,6,2,4,5,9,1,No,0,0.75,0.85,0,No,No,No,Yes,No,No
1137107,-13,8,53,599,599,731,153,719,1068,11371,107,No,0,0.3,0.32,25,No,No,Yes,Yes,No,Yes
1165685,11,2,0,0,0,0,0,0,0,3,1,No,0,0.81,0.73,0,Yes,No,No,Yes,No,No
1635969,784,8,384,1100,2500,3750,520,1822,3713,5780,472,No,50,0.96,0.97,0,No,No,Yes,Yes,No,No
1781485,7,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.72,0,No,No,No,Yes,No,No
1983415,168,8,0,0,0,0,7,25,48,92,15,No,0,0,0,0,No,No,No,Yes,No,No
1564557,138,2,17,72,191,310,42,139,281,469,29,No,0,0.91,0.91,0,No,No,No,Yes,No,No
1420956,5004,8,0,0,0,2000,390,1572,3683,5301,673,No,0,0.5,0.82,0,No,No,No,Yes,No,No
2140747,1,9,0,0,0,0,0,1,1,2,0,No,0,0.94,0.79,0,Yes,No,No,Yes,No,No
1416050,0,8,0,3,5,6,1,4,4,5,0,No,0,0.86,0.88,0,No,No,No,Yes,No,Yes
2812889,70,NA,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,No,No,No,No,No,No
1893268,0,2,0,16,16,16,0,0,0,0,1,No,0,0.1,0.17,0,Yes,No,No,Yes,No,Yes
3267219,10,12,0,2,5,11,0,3,4,10,1,No,0,0.77,0.75,0,No,No,No,Yes,No,No
2193013,12,2,0,0,0,0,0,1,1,2,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1465285,157,2,0,0,0,0,0,0,1,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1817840,4,8,0,0,0,0,0,0,0,0,0,No,0,0.6,0.47,0,No,No,Yes,Yes,No,No
2162799,0,8,0,18,27,36,4,10,18,31,1,No,0,0.76,0.79,0,No,No,No,Yes,No,Yes
2950523,0,12,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2265819,25,9,0,25,25,38,4,18,47,71,12,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2868655,11,3,0,25,25,50,4,14,28,40,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1978159,15,9,0,0,0,0,0,0,0,0,0,No,0,0.91,0.77,0,No,No,No,Yes,No,No
2256642,6,8,0,256,352,416,36,99,198,338,46,No,32,0,0,1,No,No,No,Yes,No,Yes
1715005,1,8,1,19,28,43,3,17,29,39,5,No,0,0.99,0.98,0,No,No,Yes,Yes,No,Yes
2128388,4,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.7,0,No,No,No,Yes,No,No
1694087,113,52,0,0,0,0,0,0,0,0,2,No,0,0.97,0.98,0,Yes,No,No,No,No,No
1581847,75,8,0,500,750,1250,175,282,493,857,0,No,0,0.59,0.78,0,No,No,No,Yes,No,Yes
1545621,11,9,0,0,0,0,0,0,0,0,0,No,0,0.91,0.77,0,Yes,No,No,Yes,No,No
1420754,0,2,0,3,3,3,0,0,0,0,0,No,0,0.53,0.54,0,No,No,No,Yes,No,No
1926293,2,9,0,0,0,0,0,0,0,0,0,No,0,0.43,0.45,0,No,No,No,Yes,No,No
3120613,180,2,0,0,0,0,4,9,19,37,0,No,0,0.7,0.76,0,No,No,No,Yes,No,No
2922237,2,NA,0,0,0,0,0,2,2,2,4,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2935811,18,8,0,18,36,54,6,21,36,53,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
2140133,10,2,0,0,0,0,0,0,0,1,0,No,0,0.18,0.31,0,Yes,No,No,Yes,No,No
1823358,2,9,0,0,0,0,0,0,0,0,0,No,0,0.68,0.66,0,No,No,No,Yes,No,No
2114875,0,12,0,15,26,38,1,10,21,28,0,No,0,0.75,0.68,0,No,No,Yes,Yes,No,No
1504671,852,8,0,0,0,0,1,2,8,10,0,No,0,1,0.98,0,No,No,No,Yes,No,No
2202853,2,8,0,0,0,0,0,0,0,0,0,No,0,0.78,0.86,0,No,No,No,Yes,No,No
2236598,1,8,0,0,0,0,0,0,0,1,0,No,0,0.86,0.68,0,No,No,No,Yes,No,No
1306256,0,2,0,6,9,9,0,0,0,0,0,No,0,1,0.99,0,Yes,No,No,Yes,No,Yes
2257018,97,2,88,96,216,336,94,202,406,592,48,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3121018,10,5,0,0,0,0,0,0,1,1,0,No,0,0.86,0.75,0,No,No,No,Yes,No,No
1692766,152,8,0,0,0,0,0,0,0,0,2,No,0,0.5,0.35,0,No,No,Yes,Yes,No,No
1424488,0,2,6,0,1,1,0,0,0,0,1,No,0,0.83,0.86,0,No,No,No,Yes,No,No
1122611,2670,2,29,1200,3600,4800,598,1934,3792,6338,461,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3201092,49,8,0,0,0,0,1,16,26,42,1,No,0,0.92,0.96,0,No,No,No,Yes,No,No
1236339,30,8,0,0,0,14,3,14,30,45,7,No,0,0.95,0.93,0,No,No,No,Yes,No,No
1128028,0,9,0,9,10,12,1,4,6,10,0,No,0,0.69,0.68,0,No,No,No,Yes,No,Yes
2131051,2,2,0,2,2,2,3,7,7,7,0,No,0,0.5,0.83,0,Yes,No,No,Yes,No,Yes
1932250,2,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
2173756,5,8,1,2,8,9,0,0,0,0,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
3263505,99,8,5,0,24,24,8,23,55,79,50,No,0,0.87,0.92,0,No,No,No,Yes,No,No
2819778,36,8,0,0,0,0,6,21,32,50,2,No,0,0.97,0.98,0,Yes,No,No,Yes,No,No
1185185,9,8,0,30,30,30,3,8,15,25,6,No,0,1,0.41,0,No,No,Yes,Yes,No,Yes
2173145,484,8,6,177,453,729,61,218,567,975,123,No,0,0.89,0.94,0,No,No,No,Yes,No,No
1773703,2,8,3,13,23,31,7,17,30,49,1,No,1,0.85,0.56,0,No,No,No,Yes,No,Yes
1665967,7,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
2931071,7,8,0,0,0,0,0,1,1,1,1,No,0,0.5,0.46,0,Yes,No,No,Yes,No,No
1341698,2,9,0,0,0,0,0,0,0,0,1,No,0,0.69,0.68,0,No,No,No,Yes,No,No
3262468,5,9,0,0,0,0,0,0,0,0,1,No,0,1,1,0,No,No,No,Yes,No,No
1362242,781,2,78,790,1580,2370,347,1050,1965,2892,253,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2949288,3,8,0,4,4,4,1,3,9,10,0,No,4,0.48,0.36,0,No,No,No,Yes,No,No
2086195,0,15,0,8,8,8,0,0,0,0,0,No,0,0.78,0.76,0,No,No,No,Yes,No,No
1953451,4,9,0,16,16,16,4,18,31,41,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1781656,16,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.84,0,No,No,No,Yes,No,No
1112142,566,8,0,0,0,0,2,19,34,80,8,No,0,0.86,0.9,0,No,No,No,Yes,No,No
1144750,9,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,No,No,No
1633121,2834,NA,0,0,0,0,0,0,0,0,13,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1650647,11,2,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
1126516,475,8,0,600,600,600,102,402,1025,1425,115,No,0,0,0.34,0,No,No,No,Yes,No,No
1667224,0,2,0,27,47,62,0,0,0,0,0,No,0,0.8,0.82,0,No,No,Yes,Yes,No,Yes
2013994,213,9,0,0,0,0,0,0,0,0,0,No,0,0.86,0.84,0,No,No,No,Yes,No,No
1787479,-2,8,0,12,12,12,0,0,0,2,2,No,0,0.05,0.12,2,No,No,Yes,Yes,No,Yes
1113313,62,8,24,112,229,338,37,151,294,440,33,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2150854,10,8,0,0,0,0,0,0,0,2,2,No,0,0.96,0.91,0,No,No,No,Yes,No,No
2222299,2,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3089281,14,2,0,0,20,30,2,6,19,20,0,No,0,0.93,0.93,0,No,No,No,Yes,No,No
2972701,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1301958,0,2,0,17,17,27,0,0,0,0,0,No,0,0.82,0.83,0,Yes,No,No,Yes,No,Yes
2274506,1,9,1,0,0,0,0,3,6,8,3,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
1807126,11,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3017435,1,NA,0,0,0,0,0,1,2,3,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2982884,1220,8,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
2148345,6,8,0,60,80,120,14,61,88,110,0,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
1933428,11,12,0,1,6,11,0,3,7,16,0,No,0,0.76,0.73,0,No,No,No,Yes,No,No
1351288,5,8,0,0,0,0,0,0,2,2,2,No,0,0.96,0.93,0,No,No,Yes,Yes,No,No
2152769,0,8,0,24,24,24,1,14,21,23,0,No,4,0.66,0.67,0,No,No,No,Yes,No,Yes
1231885,-86,8,35,656,1056,1356,304,455,734,1092,161,No,99,0.53,0.65,125,No,No,No,Yes,No,Yes
2116470,34,2,0,60,60,60,5,15,25,26,1,No,0,1,0.81,0,No,No,No,Yes,No,No
1245795,6,NA,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,No,No,No,Yes,No,No
1701629,13,12,0,18,18,18,0,13,34,35,1,No,0,0.78,0.78,0,No,No,Yes,Yes,No,No
1816974,265,2,0,350,525,700,68,224,474,608,146,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1363766,66,8,8,1145,1873,2665,213,688,1329,1891,237,No,72,0.58,0.57,0,No,No,No,Yes,No,Yes
1730545,2,9,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2811450,155,8,3,340,440,560,106,316,540,891,52,No,0,0.97,0.95,0,No,No,No,Yes,No,No
3144955,4,2,0,2,3,3,0,0,0,0,1,No,0,0.15,0.1,0,Yes,No,Yes,Yes,No,No
1838872,90,8,40,143,255,412,53,174,351,514,62,No,0,0.75,0.72,0,No,No,Yes,Yes,No,No
2275467,15,9,0,0,0,0,0,0,0,0,0,No,0,0.93,0.74,0,No,No,No,Yes,No,No
2045783,-64,8,0,120,120,120,2,106,122,133,23,No,0,0.61,0.71,100,No,No,No,Yes,No,Yes
3168450,99,8,258,0,0,0,22,74,149,245,59,No,0,0.99,0.87,0,No,No,No,Yes,No,No
1287250,171,8,56,1711,2807,4527,505,1733,2927,3816,501,No,0,0.92,0.93,3,No,No,No,Yes,No,Yes
2134085,31,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
1398275,0,2,0,4,4,4,0,0,0,0,1,No,0,0.83,0.86,0,No,No,No,Yes,No,Yes
2308913,73,8,0,24,72,96,4,32,80,125,23,No,0,1,0.99,0,No,No,No,Yes,No,No
3177788,10,4,0,0,0,0,0,0,1,1,2,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1761423,0,2,0,65,65,65,0,0,0,0,0,No,0,0.98,0.94,0,Yes,No,No,Yes,No,No
1894405,8,9,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2954182,71,2,0,0,0,0,0,1,1,3,0,No,0,0.95,0.96,0,Yes,No,No,Yes,No,No
1572528,254,8,245,1400,1910,2705,489,1055,1323,1896,441,No,0,0.91,0.93,0,No,No,No,Yes,No,Yes
1773845,3,9,0,0,0,0,0,0,0,0,1,No,0,0.68,0.66,0,No,No,No,Yes,No,No
2823737,4523,2,0,0,0,0,5,13,19,38,10,No,0,0.94,0.94,0,No,No,No,Yes,No,No
3256618,0,8,0,16,28,33,1,1,1,1,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1398184,4,2,0,30,30,45,0,1,26,26,0,No,0,0.76,0.84,0,No,No,No,Yes,No,No
2093442,25,12,0,0,0,0,0,0,0,3,0,No,0,-99,0,0,No,No,No,Yes,No,No
1418033,57,8,0,0,0,0,0,0,1,1,0,No,0,0.83,0.9,0,No,No,No,Yes,No,No
1196935,10,9,0,0,0,0,0,0,0,0,0,No,0,0.91,0.74,0,No,No,No,Yes,No,No
2851991,13,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1787627,38,NA,0,0,0,0,0,0,1,2,2,No,0,-99,-99,0,No,No,No,Yes,No,No
1932276,6,8,0,0,0,0,0,0,1,4,0,No,0,0.76,0.78,0,No,No,No,Yes,No,No
1345710,28,2,0,0,64,64,26,55,85,117,0,No,0,0.92,0.94,0,No,No,No,Yes,No,Yes
3170288,11,12,0,0,0,0,0,2,4,10,3,No,0,0.46,0.4,0,No,No,No,Yes,No,No
2100413,663,2,145,816,1728,2712,249,652,1050,1292,254,No,0,0.95,0.97,0,Yes,No,No,Yes,No,No
3237074,12,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3273192,5,2,0,60,60,60,2,8,11,15,0,No,0,0.95,0.95,0,No,No,No,Yes,No,No
1282602,20,8,0,0,0,0,1,1,5,9,1,No,0,1,0.99,0,No,No,No,Yes,No,No
1649324,12,9,6,16,34,46,4,17,38,69,9,No,0,0.52,0.41,0,No,No,No,Yes,No,No
1363112,1005,NA,0,0,0,0,9,29,56,93,13,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2868079,0,8,0,0,0,0,1,2,2,2,1,No,0,0.5,0.52,0,Yes,No,No,Yes,No,No
1605099,48,8,0,0,0,0,0,0,0,1,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1832461,52,9,2,20,20,40,8,27,69,99,12,No,0,0.52,0.41,0,No,No,No,Yes,No,No
2264064,3,2,0,4,4,4,0,0,0,0,1,No,0,0.83,0.66,0,Yes,No,No,Yes,No,No
3012578,3,2,0,0,0,0,0,0,0,0,2,No,0,0.65,0.72,0,No,No,Yes,Yes,No,No
3281028,363,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,Yes,Yes,No,No
2097503,0,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2916526,42,13,0,0,0,0,0,0,0,1,1,No,0,0.92,0.96,0,Yes,No,No,No,No,No
1197874,1,2,0,0,0,0,0,1,1,1,0,No,0,0.76,0.85,0,No,No,No,Yes,No,No
2125590,390,2,0,1500,1500,2100,1215,1256,1270,13298,204,No,0,0.64,0.68,0,No,No,Yes,Yes,No,Yes
1175791,9,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.97,0,No,No,No,Yes,No,Yes
1475028,4,10,0,0,0,0,0,0,1,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1536462,6,8,0,0,0,0,0,0,0,2,0,No,0,0.66,0.69,0,No,No,No,Yes,No,No
2311223,6523,8,3906,0,1800,3600,971,3337,5523,8080,786,No,0,0.12,0.11,0,No,No,No,Yes,No,No
1666243,80,2,0,0,0,0,0,0,0,0,0,No,0,0.68,0.64,0,No,No,No,Yes,No,No
2054025,480,8,0,413,868,1141,167,527,1193,1884,201,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1236131,32,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1503313,1668,2,15,5540,10620,15480,71,197,363,488,65,No,480,0.26,0.34,14,No,No,Yes,Yes,No,No
3093117,0,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
